,Sample_ID,Run_ID,Release_version,Sex,Body_site
2903,SRS483524,SRR996913,2.0,male ,antecubital fossa 
2920,SRS483533,SRR996862,2.0,male ,antecubital fossa 
2921,SRS483533,SRR996922,2.0,male ,antecubital fossa 
2950,SRS483548,SRR996877,2.0,male ,antecubital fossa 
2951,SRS483548,SRR996937,2.0,male ,antecubital fossa 
2958,SRS483552,SRR996881,2.0,male ,antecubital fossa 
2959,SRS483552,SRR996941,2.0,male ,antecubital fossa 
2966,SRS483556,SRR996885,2.0,male ,antecubital fossa 
2967,SRS483556,SRR996945,2.0,male ,antecubital fossa 
3006,SRS483576,SRR996965,2.0,male ,antecubital fossa 
3007,SRS483576,SRR997050,2.0,male ,antecubital fossa 
3014,SRS483580,SRR996969,2.0,male ,antecubital fossa 
3015,SRS483580,SRR997054,2.0,male ,antecubital fossa 
3022,SRS483584,SRR996973,2.0,male ,antecubital fossa 
3023,SRS483584,SRR997058,2.0,male ,antecubital fossa 
3054,SRS483600,SRR996989,2.0,male ,antecubital fossa 
3055,SRS483600,SRR997074,2.0,male ,antecubital fossa 
3062,SRS483604,SRR996993,2.0,male ,antecubital fossa 
3063,SRS483604,SRR997078,2.0,male ,antecubital fossa 
3070,SRS483608,SRR996997,2.0,male ,antecubital fossa 
3071,SRS483608,SRR997082,2.0,male ,antecubital fossa 
3102,SRS483624,SRR997013,2.0,male ,antecubital fossa 
3103,SRS483624,SRR997098,2.0,male ,antecubital fossa 
3110,SRS483628,SRR997017,2.0,male ,antecubital fossa 
3111,SRS483628,SRR997102,2.0,male ,antecubital fossa 
3118,SRS483632,SRR997021,2.0,male ,antecubital fossa 
3119,SRS483632,SRR997106,2.0,male ,antecubital fossa 
3124,SRS483635,SRR997025,2.0,male ,antecubital fossa 
3125,SRS483635,SRR997110,2.0,male ,antecubital fossa 
3134,SRS483640,SRR997029,2.0,male ,antecubital fossa 
3135,SRS483640,SRR997114,2.0,male ,antecubital fossa 
3140,SRS483643,SRR997033,2.0,male ,antecubital fossa 
3141,SRS483643,SRR997118,2.0,male ,antecubital fossa 
