,Sample ID,Run ID,Release version,Sample ID,Sex,Body site
SRS482629,,,,SRS482629,female ,popliteal fossa 
SRS482630,,,,SRS482630,male ,nare 
SRS482631,,,,SRS482631,male ,retroauricular crease 
SRS482632,,,,SRS482632,male ,volar forearm 
SRS482633,,,,SRS482633,male ,volar forearm 
SRS482634,,,,SRS482634,male ,popliteal fossa 
SRS482635,,,,SRS482635,female ,nare 
SRS482636,,,,SRS482636,female ,retroauricular crease 
SRS482637,,,,SRS482637,female ,antecubital fossa 
SRS482638,,,,SRS482638,female ,antecubital fossa 
SRS482639,,,,SRS482639,female ,antecubital fossa 
SRS482640,,,,SRS482640,female ,volar forearm 
SRS482641,,,,SRS482641,female ,volar forearm 
SRS482642,,,,SRS482642,female ,popliteal fossa 
SRS482643,,,,SRS482643,male ,nare 
SRS482644,,,,SRS482644,male ,retroauricular crease 
SRS482645,,,,SRS482645,male ,antecubital fossa 
SRS482646,,,,SRS482646,male ,antecubital fossa 
SRS482647,,,,SRS482647,male ,antecubital fossa 
SRS482648,,,,SRS482648,male ,volar forearm 
SRS482649,,,,SRS482649,male ,volar forearm 
SRS482650,,,,SRS482650,male ,popliteal fossa 
SRS482651,,,,SRS482651,female ,retroauricular crease 
SRS482652,,,,SRS482652,female ,nare 
SRS482653,,,,SRS482653,female ,volar forearm 
SRS482654,,,,SRS482654,male ,retroauricular crease 
SRS482655,,,,SRS482655,male ,nare 
SRS482656,,,,SRS482656,male ,nare 
SRS482657,,,,SRS482657,female ,retroauricular crease 
SRS482658,,,,SRS482658,female ,popliteal fossa 
SRS482659,,,,SRS482659,female ,nare 
SRS482660,,,,SRS482660,female ,retroauricular crease 
SRS482661,,,,SRS482661,male ,retroauricular crease 
SRS482662,,,,SRS482662,female ,volar forearm 
SRS482663,,,,SRS482663,male ,nare 
SRS482664,,,,SRS482664,female ,antecubital fossa 
SRS482665,,,,SRS482665,female ,nare 
SRS482666,,,,SRS482666,female ,retroauricular crease 
SRS482667,,,,SRS482667,male ,retroauricular crease 
SRS482668,,,,SRS482668,male ,retroauricular crease 
SRS482669,,,,SRS482669,male ,retroauricular crease 
SRS482670,,,,SRS482670,male ,nare 
SRS482671,,,,SRS482671,male ,retroauricular crease 
SRS482672,,,,SRS482672,male ,retroauricular crease 
SRS482673,,,,SRS482673,male ,volar forearm 
SRS482674,,,,SRS482674,male ,antecubital fossa 
SRS482675,,,,SRS482675,male ,nare 
SRS482676,,,,SRS482676,female ,popliteal fossa 
SRS482677,,,,SRS482677,female ,nare 
SRS482678,,,,SRS482678,male ,antecubital fossa 
SRS482679,,,,SRS482679,male ,antecubital fossa 
SRS482680,,,,SRS482680,male ,volar forearm 
SRS482681,,,,SRS482681,male ,retroauricular crease 
SRS482682,,,,SRS482682,male ,antecubital fossa 
SRS482683,,,,SRS482683,male ,nare 
SRS482684,,,,SRS482684,male ,volar forearm 
SRS482685,,,,SRS482685,male ,antecubital fossa 
SRS482686,,,,SRS482686,male ,retroauricular crease 
SRS482687,,,,SRS482687,male ,nare 
SRS482688,,,,SRS482688,female ,antecubital fossa 
SRS482689,,,,SRS482689,female ,volar forearm 
SRS482690,,,,SRS482690,female ,retroauricular crease 
SRS482691,,,,SRS482691,female ,nare 
SRS482692,,,,SRS482692,female ,antecubital fossa 
SRS482693,,,,SRS482693,female ,antecubital fossa 
SRS482694,,,,SRS482694,female ,volar forearm 
SRS482695,,,,SRS482695,female ,retroauricular crease 
SRS482696,,,,SRS482696,female ,nare 
SRS482697,,,,SRS482697,female ,antecubital fossa 
SRS482698,,,,SRS482698,female ,antecubital fossa 
SRS482699,,,,SRS482699,female ,volar forearm 
SRS482700,,,,SRS482700,female ,retroauricular crease 
SRS482701,,,,SRS482701,female ,nare 
SRS482702,,,,SRS482702,male ,antecubital fossa 
SRS482703,,,,SRS482703,male ,antecubital fossa 
SRS482704,,,,SRS482704,male ,volar forearm 
SRS482705,,,,SRS482705,male ,retroauricular crease 
SRS482706,,,,SRS482706,male ,nare 
SRS482707,,,,SRS482707,female ,antecubital fossa 
SRS482708,,,,SRS482708,female ,antecubital fossa 
SRS482709,,,,SRS482709,female ,volar forearm 
SRS482710,,,,SRS482710,female ,retroauricular crease 
SRS482711,,,,SRS482711,female ,nare 
SRS482712,,,,SRS482712,female ,antecubital fossa 
SRS482713,,,,SRS482713,female ,antecubital fossa 
SRS482714,,,,SRS482714,female ,volar forearm 
SRS482715,,,,SRS482715,female ,retroauricular crease 
SRS482716,,,,SRS482716,female ,nare 
SRS482717,,,,SRS482717,female ,antecubital fossa 
SRS482718,,,,SRS482718,female ,volar forearm 
SRS482719,,,,SRS482719,female ,popliteal fossa 
SRS482720,,,,SRS482720,female ,retroauricular crease 
SRS482721,,,,SRS482721,female ,nare 
SRS482767,,,,SRS482767,male ,antecubital fossa 
SRS482768,,,,SRS482768,male ,nare 
SRS482769,,,,SRS482769,male ,retroauricular crease 
SRS482770,,,,SRS482770,male ,antecubital fossa 
SRS482771,,,,SRS482771,male ,nare 
SRS482772,,,,SRS482772,male ,retroauricular crease 
SRS482773,,,,SRS482773,male ,volar forearm 
SRS482774,,,,SRS482774,male ,antecubital fossa 
SRS482775,,,,SRS482775,male ,antecubital fossa 
SRS482776,,,,SRS482776,male ,antecubital fossa 
SRS482777,,,,SRS482777,male ,antecubital fossa 
SRS482778,,,,SRS482778,male ,antecubital fossa 
SRS482779,,,,SRS482779,male ,antecubital fossa 
SRS482780,,,,SRS482780,male ,antecubital fossa 
SRS482781,,,,SRS482781,male ,antecubital fossa 
SRS482782,,,,SRS482782,male ,antecubital fossa 
SRS482783,,,,SRS482783,male ,volar forearm 
SRS482784,,,,SRS482784,male ,volar forearm 
SRS482785,,,,SRS482785,male ,volar forearm 
SRS482786,,,,SRS482786,male ,volar forearm 
SRS482787,,,,SRS482787,male ,volar forearm 
SRS482788,,,,SRS482788,male ,volar forearm 
SRS482789,,,,SRS482789,male ,volar forearm 
SRS482790,,,,SRS482790,male ,volar forearm 
SRS482791,,,,SRS482791,male ,popliteal fossa 
SRS482792,,,,SRS482792,male ,popliteal fossa 
SRS482793,,,,SRS482793,male ,popliteal fossa 
SRS482794,,,,SRS482794,male ,popliteal fossa 
SRS482795,,,,SRS482795,male ,nare 
SRS482796,,,,SRS482796,male ,nare 
SRS482797,,,,SRS482797,male ,retroauricular crease 
SRS482798,,,,SRS482798,male ,retroauricular crease 
SRS482799,,,,SRS482799,male ,retroauricular crease 
SRS482800,,,,SRS482800,male ,retroauricular crease 
SRS482801,,,,SRS482801,male ,retroauricular crease 
SRS482802,,,,SRS482802,male ,retroauricular crease 
SRS482803,,,,SRS482803,male ,retroauricular crease 
SRS482804,,,,SRS482804,male ,retroauricular crease 
SRS482805,,,,SRS482805,male ,nare 
SRS482806,,,,SRS482806,male ,nare 
SRS482807,,,,SRS482807,female ,antecubital fossa 
SRS482808,,,,SRS482808,female ,nare 
SRS482809,,,,SRS482809,female ,antecubital fossa 
SRS482810,,,,SRS482810,female ,nare 
SRS482811,,,,SRS482811,male ,antecubital fossa 
SRS482812,,,,SRS482812,male ,antecubital fossa 
SRS482813,,,,SRS482813,male ,antecubital fossa 
SRS482814,,,,SRS482814,male ,antecubital fossa 
SRS482815,,,,SRS482815,male ,antecubital fossa 
SRS482816,,,,SRS482816,male ,antecubital fossa 
SRS482817,,,,SRS482817,male ,antecubital fossa 
SRS482818,,,,SRS482818,male ,antecubital fossa 
SRS482819,,,,SRS482819,male ,volar forearm 
SRS482820,,,,SRS482820,male ,volar forearm 
SRS482821,,,,SRS482821,male ,volar forearm 
SRS482822,,,,SRS482822,male ,volar forearm 
SRS482823,,,,SRS482823,male ,volar forearm 
SRS482824,,,,SRS482824,male ,volar forearm 
SRS482825,,,,SRS482825,male ,volar forearm 
SRS482826,,,,SRS482826,male ,volar forearm 
SRS482827,,,,SRS482827,male ,popliteal fossa 
SRS482828,,,,SRS482828,male ,popliteal fossa 
SRS482829,,,,SRS482829,male ,popliteal fossa 
SRS482830,,,,SRS482830,male ,popliteal fossa 
SRS482831,,,,SRS482831,male ,nare 
SRS482832,,,,SRS482832,male ,nare 
SRS482833,,,,SRS482833,male ,retroauricular crease 
SRS482834,,,,SRS482834,male ,retroauricular crease 
SRS482835,,,,SRS482835,male ,retroauricular crease 
SRS482836,,,,SRS482836,male ,retroauricular crease 
SRS482837,,,,SRS482837,male ,retroauricular crease 
SRS482838,,,,SRS482838,male ,retroauricular crease 
SRS482839,,,,SRS482839,male ,retroauricular crease 
SRS482840,,,,SRS482840,male ,retroauricular crease 
SRS482841,,,,SRS482841,male ,nare 
SRS482842,,,,SRS482842,male ,nare 
SRS482859,,,,SRS482859,female ,antecubital fossa 
SRS482860,,,,SRS482860,female ,antecubital fossa 
SRS482861,,,,SRS482861,female ,nare 
SRS482862,,,,SRS482862,female ,nare 
SRS482863,,,,SRS482863,female ,retroauricular crease 
SRS482864,,,,SRS482864,female ,retroauricular crease 
SRS482865,,,,SRS482865,female ,volar forearm 
SRS482866,,,,SRS482866,female ,volar forearm 
SRS482867,,,,SRS482867,male ,antecubital fossa 
SRS482868,,,,SRS482868,male ,antecubital fossa 
SRS482869,,,,SRS482869,male ,nare 
SRS482870,,,,SRS482870,male ,nare 
SRS482871,,,,SRS482871,male ,retroauricular crease 
SRS482872,,,,SRS482872,male ,retroauricular crease 
SRS482873,,,,SRS482873,male ,retroauricular crease 
SRS482874,,,,SRS482874,male ,volar forearm 
SRS482875,,,,SRS482875,male ,volar forearm 
SRS482876,,,,SRS482876,male ,antecubital fossa 
SRS482877,,,,SRS482877,male ,antecubital fossa 
SRS482878,,,,SRS482878,male ,volar forearm 
SRS482879,,,,SRS482879,male ,volar forearm 
SRS482880,,,,SRS482880,male ,nare 
SRS482881,,,,SRS482881,male ,nare 
SRS482882,,,,SRS482882,male ,popliteal fossa 
SRS482883,,,,SRS482883,male ,popliteal fossa 
SRS482884,,,,SRS482884,male ,retroauricular crease 
SRS482885,,,,SRS482885,male ,retroauricular crease 
SRS482886,,,,SRS482886,male ,antecubital fossa 
SRS482887,,,,SRS482887,male ,antecubital fossa 
SRS482888,,,,SRS482888,male ,antecubital fossa 
SRS482889,,,,SRS482889,male ,antecubital fossa 
SRS482890,,,,SRS482890,male ,antecubital fossa 
SRS482891,,,,SRS482891,male ,antecubital fossa 
SRS482892,,,,SRS482892,male ,antecubital fossa 
SRS482893,,,,SRS482893,male ,antecubital fossa 
SRS482894,,,,SRS482894,male ,volar forearm 
SRS482895,,,,SRS482895,male ,volar forearm 
SRS482896,,,,SRS482896,male ,volar forearm 
SRS482897,,,,SRS482897,male ,volar forearm 
SRS482898,,,,SRS482898,male ,volar forearm 
SRS482899,,,,SRS482899,male ,volar forearm 
SRS482900,,,,SRS482900,male ,volar forearm 
SRS482901,,,,SRS482901,male ,volar forearm 
SRS482902,,,,SRS482902,male ,popliteal fossa 
SRS482903,,,,SRS482903,male ,popliteal fossa 
SRS482904,,,,SRS482904,male ,popliteal fossa 
SRS482905,,,,SRS482905,male ,popliteal fossa 
SRS482906,,,,SRS482906,male ,nare 
SRS482907,,,,SRS482907,male ,nare 
SRS482908,,,,SRS482908,male ,retroauricular crease 
SRS482909,,,,SRS482909,male ,retroauricular crease 
SRS482910,,,,SRS482910,male ,retroauricular crease 
SRS482911,,,,SRS482911,male ,retroauricular crease 
SRS482912,,,,SRS482912,male ,retroauricular crease 
SRS482913,,,,SRS482913,male ,retroauricular crease 
SRS482914,,,,SRS482914,male ,retroauricular crease 
SRS482915,,,,SRS482915,male ,retroauricular crease 
SRS482916,,,,SRS482916,male ,nare 
SRS482917,,,,SRS482917,male ,nare 
SRS482921,,,,SRS482921,female ,volar forearm 
SRS482922,,,,SRS482922,female ,nare 
SRS482923,,,,SRS482923,female ,nare 
SRS482924,,,,SRS482924,female ,nare 
SRS482925,,,,SRS482925,female ,nare 
SRS482926,,,,SRS482926,female ,nare 
SRS482927,,,,SRS482927,male ,nare 
SRS482928,,,,SRS482928,male ,nare 
SRS482929,,,,SRS482929,male ,nare 
SRS482930,,,,SRS482930,male ,nare 
SRS482931,,,,SRS482931,female ,nare 
SRS482932,,,,SRS482932,female ,nare 
SRS482933,,,,SRS482933,female ,nare 
SRS482934,,,,SRS482934,male ,nare 
SRS482935,,,,SRS482935,male ,nare 
SRS482936,,,,SRS482936,male ,nare 
SRS482937,,,,SRS482937,male ,nare 
SRS482938,,,,SRS482938,male ,retroauricular crease 
SRS482939,,,,SRS482939,male ,volar forearm 
SRS482940,,,,SRS482940,male ,antecubital fossa 
SRS482941,,,,SRS482941,male ,popliteal fossa 
SRS482942,,,,SRS482942,female ,volar forearm 
SRS482943,,,,SRS482943,female ,antecubital fossa 
SRS482944,,,,SRS482944,female ,antecubital fossa 
SRS482945,,,,SRS482945,female ,volar forearm 
SRS482946,,,,SRS482946,female ,antecubital fossa 
SRS482947,,,,SRS482947,female ,volar forearm 
SRS482948,,,,SRS482948,female ,antecubital fossa 
SRS482949,,,,SRS482949,female ,volar forearm 
SRS482950,,,,SRS482950,female ,antecubital fossa 
SRS482951,,,,SRS482951,female ,volar forearm 
SRS482952,,,,SRS482952,male ,antecubital fossa 
SRS482953,,,,SRS482953,male ,volar forearm 
SRS482954,,,,SRS482954,male ,antecubital fossa 
SRS482955,,,,SRS482955,male ,volar forearm 
SRS482956,,,,SRS482956,male ,antecubital fossa 
SRS482957,,,,SRS482957,male ,volar forearm 
SRS482958,,,,SRS482958,male ,volar forearm 
SRS482959,,,,SRS482959,male ,antecubital fossa 
SRS482960,,,,SRS482960,female ,antecubital fossa 
SRS482961,,,,SRS482961,female ,volar forearm 
SRS482962,,,,SRS482962,female ,antecubital fossa 
SRS482963,,,,SRS482963,female ,volar forearm 
SRS482964,,,,SRS482964,female ,antecubital fossa 
SRS482965,,,,SRS482965,female ,volar forearm 
SRS482966,,,,SRS482966,male ,antecubital fossa 
SRS482967,,,,SRS482967,male ,volar forearm 
SRS482968,,,,SRS482968,male ,antecubital fossa 
SRS482969,,,,SRS482969,male ,volar forearm 
SRS482970,,,,SRS482970,male ,antecubital fossa 
SRS482971,,,,SRS482971,male ,volar forearm 
SRS482972,,,,SRS482972,male ,antecubital fossa 
SRS482973,,,,SRS482973,male ,antecubital fossa 
SRS482974,,,,SRS482974,male ,volar forearm 
SRS482975,,,,SRS482975,male ,retroauricular crease 
SRS482976,,,,SRS482976,male ,nare 
SRS482977,,,,SRS482977,female ,antecubital fossa 
SRS482978,,,,SRS482978,female ,antecubital fossa 
SRS482979,,,,SRS482979,female ,volar forearm 
SRS482980,,,,SRS482980,female ,retroauricular crease 
SRS482981,,,,SRS482981,female ,nare 
SRS482982,,,,SRS482982,male ,antecubital fossa 
SRS482983,,,,SRS482983,male ,antecubital fossa 
SRS482984,,,,SRS482984,male ,volar forearm 
SRS482985,,,,SRS482985,male ,retroauricular crease 
SRS482986,,,,SRS482986,male ,nare 
SRS482987,,,,SRS482987,male ,antecubital fossa 
SRS482988,,,,SRS482988,male ,antecubital fossa 
SRS482989,,,,SRS482989,male ,volar forearm 
SRS482990,,,,SRS482990,male ,retroauricular crease 
SRS482991,,,,SRS482991,male ,nare 
SRS482992,,,,SRS482992,female ,antecubital fossa 
SRS482993,,,,SRS482993,female ,antecubital fossa 
SRS482994,,,,SRS482994,female ,volar forearm 
SRS482995,,,,SRS482995,female ,retroauricular crease 
SRS482996,,,,SRS482996,female ,nare 
SRS482997,,,,SRS482997,male ,antecubital fossa 
SRS482998,,,,SRS482998,male ,antecubital fossa 
SRS482999,,,,SRS482999,male ,volar forearm 
SRS483000,,,,SRS483000,male ,retroauricular crease 
SRS483001,,,,SRS483001,male ,nare 
SRS483002,,,,SRS483002,male ,antecubital fossa 
SRS483003,,,,SRS483003,male ,antecubital fossa 
SRS483004,,,,SRS483004,male ,volar forearm 
SRS483005,,,,SRS483005,male ,retroauricular crease 
SRS483006,,,,SRS483006,male ,nare 
SRS483077,,,,SRS483077,female ,antecubital fossa 
SRS483078,,,,SRS483078,female ,antecubital fossa 
SRS483079,,,,SRS483079,female ,volar forearm 
SRS483080,,,,SRS483080,female ,retroauricular crease 
SRS483081,,,,SRS483081,female ,nare 
SRS483082,,,,SRS483082,female ,antecubital fossa 
SRS483083,,,,SRS483083,female ,antecubital fossa 
SRS483084,,,,SRS483084,female ,volar forearm 
SRS483085,,,,SRS483085,female ,nare 
SRS483086,,,,SRS483086,female ,retroauricular crease 
SRS483087,,,,SRS483087,female ,antecubital fossa 
SRS483088,,,,SRS483088,female ,antecubital fossa 
SRS483089,,,,SRS483089,female ,volar forearm 
SRS483090,,,,SRS483090,female ,retroauricular crease 
SRS483091,,,,SRS483091,female ,nare 
SRS483092,,,,SRS483092,female ,antecubital fossa 
SRS483093,,,,SRS483093,female ,antecubital fossa 
SRS483094,,,,SRS483094,female ,volar forearm 
SRS483095,,,,SRS483095,female ,retroauricular crease 
SRS483096,,,,SRS483096,female ,nare 
SRS483097,,,,SRS483097,female ,antecubital fossa 
SRS483098,,,,SRS483098,female ,antecubital fossa 
SRS483099,,,,SRS483099,female ,volar forearm 
SRS483100,,,,SRS483100,female ,nare 
SRS483101,,,,SRS483101,female ,antecubital fossa 
SRS483102,,,,SRS483102,female ,antecubital fossa 
SRS483103,,,,SRS483103,female ,volar forearm 
SRS483104,,,,SRS483104,female ,retroauricular crease 
SRS483105,,,,SRS483105,female ,nare 
SRS483106,,,,SRS483106,female ,antecubital fossa 
SRS483107,,,,SRS483107,female ,antecubital fossa 
SRS483108,,,,SRS483108,female ,volar forearm 
SRS483109,,,,SRS483109,female ,retroauricular crease 
SRS483110,,,,SRS483110,male ,antecubital fossa 
SRS483111,,,,SRS483111,female ,nare 
SRS483112,,,,SRS483112,male ,antecubital fossa 
SRS483113,,,,SRS483113,male ,volar forearm 
SRS483114,,,,SRS483114,male ,retroauricular crease 
SRS483115,,,,SRS483115,male ,nare 
SRS483116,,,,SRS483116,male ,antecubital fossa 
SRS483117,,,,SRS483117,male ,antecubital fossa 
SRS483118,,,,SRS483118,male ,volar forearm 
SRS483119,,,,SRS483119,male ,retroauricular crease 
SRS483120,,,,SRS483120,male ,antecubital fossa 
SRS483121,,,,SRS483121,male ,nare 
SRS483122,,,,SRS483122,male ,volar forearm 
SRS483123,,,,SRS483123,male ,antecubital fossa 
SRS483124,,,,SRS483124,male ,retroauricular crease 
SRS483125,,,,SRS483125,male ,nare 
SRS483126,,,,SRS483126,male ,antecubital fossa 
SRS483127,,,,SRS483127,male ,antecubital fossa 
SRS483128,,,,SRS483128,male ,volar forearm 
SRS483129,,,,SRS483129,male ,retroauricular crease 
SRS483130,,,,SRS483130,male ,nare 
SRS483131,,,,SRS483131,male ,antecubital fossa 
SRS483132,,,,SRS483132,male ,volar forearm 
SRS483133,,,,SRS483133,male ,retroauricular crease 
SRS483134,,,,SRS483134,male ,nare 
SRS483135,,,,SRS483135,male ,retroauricular crease 
SRS483136,,,,SRS483136,male ,antecubital fossa 
SRS483137,,,,SRS483137,male ,nare 
SRS483138,,,,SRS483138,male ,volar forearm 
SRS483139,,,,SRS483139,male ,retroauricular crease 
SRS483140,,,,SRS483140,male ,nare 
SRS483141,,,,SRS483141,male ,antecubital fossa 
SRS483142,,,,SRS483142,male ,volar forearm 
SRS483143,,,,SRS483143,male ,retroauricular crease 
SRS483144,,,,SRS483144,male ,nare 
SRS483145,,,,SRS483145,male ,antecubital fossa 
SRS483146,,,,SRS483146,male ,volar forearm 
SRS483147,,,,SRS483147,male ,retroauricular crease 
SRS483148,,,,SRS483148,male ,nare 
SRS483149,,,,SRS483149,male ,antecubital fossa 
SRS483150,,,,SRS483150,male ,antecubital fossa 
SRS483151,,,,SRS483151,male ,antecubital fossa 
SRS483152,,,,SRS483152,male ,antecubital fossa 
SRS483153,,,,SRS483153,male ,volar forearm 
SRS483154,,,,SRS483154,female ,antecubital fossa 
SRS483155,,,,SRS483155,male ,antecubital fossa 
SRS483156,,,,SRS483156,male ,antecubital fossa 
SRS483157,,,,SRS483157,female ,antecubital fossa 
SRS483158,,,,SRS483158,female ,antecubital fossa 
SRS483159,,,,SRS483159,female ,antecubital fossa 
SRS483160,,,,SRS483160,female ,antecubital fossa 
SRS483161,,,,SRS483161,female ,volar forearm 
SRS483162,,,,SRS483162,female ,antecubital fossa 
SRS483163,,,,SRS483163,female ,antecubital fossa 
SRS483164,,,,SRS483164,female ,antecubital fossa 
SRS483165,,,,SRS483165,female ,volar forearm 
SRS483166,,,,SRS483166,female ,retroauricular crease 
SRS483167,,,,SRS483167,female ,antecubital fossa 
SRS483168,,,,SRS483168,female ,volar forearm 
SRS483169,,,,SRS483169,male ,antecubital fossa 
SRS483170,,,,SRS483170,male ,volar forearm 
SRS483171,,,,SRS483171,male ,retroauricular crease 
SRS483172,,,,SRS483172,male ,antecubital fossa 
SRS483173,,,,SRS483173,male ,antecubital fossa 
SRS483174,,,,SRS483174,male ,volar forearm 
SRS483175,,,,SRS483175,male ,retroauricular crease 
SRS483176,,,,SRS483176,male ,antecubital fossa 
SRS483177,,,,SRS483177,male ,antecubital fossa 
SRS483178,,,,SRS483178,male ,volar forearm 
SRS483179,,,,SRS483179,male ,retroauricular crease 
SRS483180,,,,SRS483180,male ,antecubital fossa 
SRS483181,,,,SRS483181,male ,retroauricular crease 
SRS483182,,,,SRS483182,male ,antecubital fossa 
SRS483183,,,,SRS483183,male ,volar forearm 
SRS483184,,,,SRS483184,male ,retroauricular crease 
SRS483185,,,,SRS483185,male ,nare 
SRS483186,,,,SRS483186,male ,antecubital fossa 
SRS483187,,,,SRS483187,male ,volar forearm 
SRS483188,,,,SRS483188,male ,retroauricular crease 
SRS483189,,,,SRS483189,male ,nare 
SRS483190,,,,SRS483190,male ,antecubital fossa 
SRS483191,,,,SRS483191,male ,volar forearm 
SRS483192,,,,SRS483192,male ,retroauricular crease 
SRS483193,,,,SRS483193,male ,nare 
SRS483194,,,,SRS483194,female ,popliteal fossa 
SRS483195,,,,SRS483195,female ,volar forearm 
SRS483196,,,,SRS483196,female ,antecubital fossa 
SRS483197,,,,SRS483197,female ,retroauricular crease 
SRS483198,,,,SRS483198,male ,antecubital fossa 
SRS483199,,,,SRS483199,female ,nare 
SRS483200,,,,SRS483200,male ,popliteal fossa 
SRS483201,,,,SRS483201,male ,volar forearm 
SRS483202,,,,SRS483202,male ,nare 
SRS483203,,,,SRS483203,male ,retroauricular crease 
SRS483204,,,,SRS483204,male ,antecubital fossa 
SRS483205,,,,SRS483205,male ,volar forearm 
SRS483206,,,,SRS483206,male ,popliteal fossa 
SRS483207,,,,SRS483207,male ,retroauricular crease 
SRS483208,,,,SRS483208,male ,nare 
SRS483209,,,,SRS483209,female ,antecubital fossa 
SRS483210,,,,SRS483210,female ,volar forearm 
SRS483211,,,,SRS483211,female ,popliteal fossa 
SRS483212,,,,SRS483212,female ,retroauricular crease 
SRS483213,,,,SRS483213,female ,nare 
SRS483214,,,,SRS483214,male ,antecubital fossa 
SRS483215,,,,SRS483215,male ,volar forearm 
SRS483216,,,,SRS483216,male ,popliteal fossa 
SRS483217,,,,SRS483217,male ,retroauricular crease 
SRS483218,,,,SRS483218,male ,nare 
SRS483219,,,,SRS483219,male ,volar forearm 
SRS483220,,,,SRS483220,male ,volar forearm 
SRS483221,,,,SRS483221,male ,volar forearm 
SRS483222,,,,SRS483222,male ,volar forearm 
SRS483223,,,,SRS483223,male ,volar forearm 
SRS483224,,,,SRS483224,male ,volar forearm 
SRS483225,,,,SRS483225,male ,nare 
SRS483226,,,,SRS483226,male ,nare 
SRS483227,,,,SRS483227,male ,nare 
SRS483228,,,,SRS483228,male ,nare 
SRS483229,,,,SRS483229,male ,nare 
SRS483230,,,,SRS483230,male ,nare 
SRS483231,,,,SRS483231,male ,volar forearm 
SRS483232,,,,SRS483232,male ,volar forearm 
SRS483233,,,,SRS483233,male ,volar forearm 
SRS483234,,,,SRS483234,male ,volar forearm 
SRS483235,,,,SRS483235,male ,volar forearm 
SRS483236,,,,SRS483236,male ,volar forearm 
SRS483237,,,,SRS483237,male ,nare 
SRS483238,,,,SRS483238,male ,nare 
SRS483239,,,,SRS483239,male ,nare 
SRS483240,,,,SRS483240,male ,nare 
SRS483241,,,,SRS483241,male ,nare 
SRS483242,,,,SRS483242,male ,nare 
SRS483243,,,,SRS483243,female ,antecubital fossa 
SRS483244,,,,SRS483244,female ,antecubital fossa 
SRS483245,,,,SRS483245,female ,antecubital fossa 
SRS483246,,,,SRS483246,male ,antecubital fossa 
SRS483247,,,,SRS483247,male ,antecubital fossa 
SRS483248,,,,SRS483248,female ,antecubital fossa 
SRS483249,,,,SRS483249,female ,antecubital fossa 
SRS483250,,,,SRS483250,female ,volar forearm 
SRS483251,,,,SRS483251,male ,antecubital fossa 
SRS483252,,,,SRS483252,female ,antecubital fossa 
SRS483253,,,,SRS483253,female ,antecubital fossa 
SRS483254,,,,SRS483254,female ,antecubital fossa 
SRS483255,,,,SRS483255,male ,antecubital fossa 
SRS483256,,,,SRS483256,male ,antecubital fossa 
SRS483257,,,,SRS483257,female ,antecubital fossa 
SRS483258,,,,SRS483258,female ,antecubital fossa 
SRS483259,,,,SRS483259,female ,volar forearm 
SRS483260,,,,SRS483260,male ,antecubital fossa 
SRS483261,,,,SRS483261,male ,antecubital fossa 
SRS483262,,,,SRS483262,male ,volar forearm 
SRS483263,,,,SRS483263,male ,popliteal fossa 
SRS483264,,,,SRS483264,male ,retroauricular crease 
SRS483265,,,,SRS483265,male ,nare 
SRS483266,,,,SRS483266,female ,retroauricular crease 
SRS483267,,,,SRS483267,female ,antecubital fossa 
SRS483268,,,,SRS483268,female ,volar forearm 
SRS483269,,,,SRS483269,female ,antecubital fossa 
SRS483270,,,,SRS483270,female ,nare 
SRS483271,,,,SRS483271,male ,antecubital fossa 
SRS483272,,,,SRS483272,male ,nare 
SRS483273,,,,SRS483273,male ,retroauricular crease 
SRS483274,,,,SRS483274,female ,volar forearm 
SRS483275,,,,SRS483275,male ,volar forearm 
SRS483276,,,,SRS483276,female ,antecubital fossa 
SRS483277,,,,SRS483277,female ,nare 
SRS483278,,,,SRS483278,female ,retroauricular crease 
SRS483279,,,,SRS483279,female ,volar forearm 
SRS483280,,,,SRS483280,female ,volar forearm 
SRS483281,,,,SRS483281,female ,volar forearm 
SRS483282,,,,SRS483282,female ,volar forearm 
SRS483283,,,,SRS483283,female ,volar forearm 
SRS483284,,,,SRS483284,male ,volar forearm 
SRS483285,,,,SRS483285,male ,volar forearm 
SRS483286,,,,SRS483286,female ,antecubital fossa 
SRS483287,,,,SRS483287,female ,popliteal fossa 
SRS483288,,,,SRS483288,female ,retroauricular crease 
SRS483289,,,,SRS483289,male ,antecubital fossa 
SRS483290,,,,SRS483290,male ,popliteal fossa 
SRS483291,,,,SRS483291,male ,retroauricular crease 
SRS483292,,,,SRS483292,female ,volar forearm 
SRS483293,,,,SRS483293,male ,popliteal fossa 
SRS483294,,,,SRS483294,male ,antecubital fossa 
SRS483295,,,,SRS483295,male ,volar forearm 
SRS483296,,,,SRS483296,male ,retroauricular crease 
SRS483297,,,,SRS483297,male ,volar forearm 
SRS483298,,,,SRS483298,male ,antecubital fossa 
SRS483299,,,,SRS483299,male ,retroauricular crease 
SRS483300,,,,SRS483300,male ,antecubital fossa 
SRS483301,,,,SRS483301,male ,volar forearm 
SRS483302,,,,SRS483302,male ,nare 
SRS483303,,,,SRS483303,male ,retroauricular crease 
SRS483304,,,,SRS483304,female ,antecubital fossa 
SRS483305,,,,SRS483305,female ,antecubital fossa 
SRS483306,,,,SRS483306,female ,antecubital fossa 
SRS483307,,,,SRS483307,male ,nare 
SRS483308,,,,SRS483308,male ,retroauricular crease 
SRS483309,,,,SRS483309,male ,volar forearm 
